latitude,longitude
47.5865,124.6579
47.587,124.214
47.5882,124.6725
47.5887,124.1837
47.5892,124.2578
47.5893,123.5516
47.5895,124.2417
47.5901,124.5871
47.5902,124.4998
47.5909,124.9681
47.592,124.6244
47.5925,124.1806
47.5959,124.6375
47.596,124.2158
47.5972,124.0275
47.5979,125.0226
47.5988,124.5035
47.5988,124.2486
47.5996,124.0437
47.6005,124.2604
47.6006,124.2709
47.6006,125.2637
47.6019,124.6445
47.602,124.1348
47.6023,124.1223
47.6025,124.571
47.6031,124.1924
47.6045,124.1391
47.6092,124.2624
47.6129,124.4288
47.6132,125.2888
47.615,125.3026
47.6156,124.4358
47.6253,124.9517
47.6254,123.986
47.6257,124.0317
47.6259,124.4634
47.6268,125.0362
47.627,124.2236
47.6271,124.9653
47.6272,123.9992
47.6276,124.1368
47.6292,124.9962
47.6304,124.3753
47.6322,124.3943
47.6338,124.0348
47.6343,123.9044
47.6346,123.7156
47.636,125.4695
47.6362,124.2212
47.6366,124.9223
47.638,124.2354
47.6386,124.179
47.6402,124.2297
47.6418,123.9543
47.6429,125.0413
47.6436,124.2174
47.6455,124.2187
47.6465,125.0597
47.6488,124.089
47.6493,124.4456
47.6508,124.971
47.651,124.3788
47.6529,124.2166
47.6539,124.945
47.6565,124.8643
47.6568,124.21
47.6573,125.4282
47.6588,124.9441
47.6647,124.8402
47.6653,124.2431
47.6654,124.8615
47.6668,124.7561
47.6668,124.7819
47.6668,124.7819
47.6675,124.8444
47.6677,124.0214
47.6698,124.6967
47.6698,124.6967
47.6714,124.8197
47.6715,124.7312
47.6715,124.7312
47.6721,125.0234
47.6723,124.9524
47.6723,124.9524
47.6728,124.4906
47.6728,124.4906
47.6733,124.9564
47.674,124.9661
47.6792,124.982
47.68,125.1583
47.68,124.482
47.6818,125.1714
47.6824,125.1776
47.6834,124.4803
47.6837,125.1845
47.6837,123.6169
47.685,123.8785
47.6851,124.9503
47.6857,124.0849
47.6868,124.0847
47.6876,124.1284
47.6876,123.8243
47.688,123.9489
47.6886,124.1168
47.6897,125.1608
47.6902,125.1684
47.6904,125.3902
47.6921,124.8104
47.6921,124.8104
47.6932,125.151
47.6932,125.151
47.6963,125.0108
47.6964,124.8873
47.6981,124.8613
47.6982,124.1388
47.6998,124.8968
47.7004,124.8963
47.7004,124.8963
47.702,124.0409
47.7026,124.6114
47.7026,124.6114
47.7056,125.0464
47.7056,125.0464
47.7064,124.6553
47.7064,124.6553
47.7068,124.8683
47.7068,123.9522
47.7068,123.9522
47.7075,125.0262
47.7082,124.6688
47.7086,124.9037
47.7086,124.9541
47.7086,124.9541
47.7093,125.0394
47.7093,125.0394
47.7144,124.3437
47.7145,125.0777
47.716,123.7117
47.7161,124.3769
47.7182,124.962
47.7191,125.1734
47.72,124.9757
47.7204,125.0463
47.7232,125.0743
47.7244,123.6346
47.7264,124.9735
47.7265,124.9577
47.7305,125.058
47.7322,124.5604
47.7323,124.4314
47.733,125.001
47.7332,124.6847
47.7335,123.1085
47.7341,124.5735
47.7418,124.6259
47.7418,124.925
47.7423,123.9785
47.7433,125.0116
47.7436,123.3148
47.7478,124.3762
47.7489,124.9816
47.7504,125.0666
47.7514,125.1441
47.7549,123.6007
47.756,123.9012
47.7561,123.4883
47.7574,123.5669
47.7574,124.4797
47.7584,125.1282
47.7589,123.4485
47.7616,124.9213
47.7637,123.5976
47.764,123.5874
47.7643,124.1856
47.7661,124.1989
47.7664,123.8916
47.7699,123.9354
47.7699,124.3645
47.7705,123.7626
47.7717,124.3779
47.7725,123.7759
47.7735,124.1495
47.7742,123.8593
47.7746,125.3324
47.7754,124.1626
47.7767,123.8968
47.7822,124.9313
47.7853,123.5554
47.7881,125.4004
47.7907,125.3857
47.7915,123.5953
47.7917,123.5169
47.7928,124.1299
47.7931,124.2808
47.7992,123.974
47.7999,123.7068
47.801,123.6352
47.8017,123.72
47.8018,124.0294
47.8028,123.649
47.8033,122.9335
47.8036,123.9757
47.8052,124.0846
47.8054,124.8045
47.807,124.0979
47.8091,123.7728
47.8109,123.786
47.811,123.9765
47.8157,123.7353
47.816,125.4672
47.8167,123.5166
47.8176,123.7013
47.8191,123.8851
47.8191,123.6458
47.8201,124.3961
47.8206,122.8505
47.8206,124.456
47.8209,124.3998
47.8217,124.4597
47.8275,123.8893
47.8289,123.8494
47.8304,123.5695
47.8322,122.9109
47.8322,124.4388
47.8333,124.2399
47.8337,124.4106
47.8362,124.4581
47.8468,123.5901
47.8483,124.2659
47.85,125.3171
47.8511,123.6173
47.8522,124.8459
47.8529,123.635
47.854,124.8596
47.8589,123.6281
47.8631,123.5315
47.8636,123.6181
47.8657,125.1705
47.8673,124.2655
47.8674,123.7271
47.8675,123.5494
47.8686,124.2694
47.8704,123.5151
47.8705,123.8052
47.8708,123.6476
47.8716,125.444
47.8717,124.4403
47.8735,124.4538
47.8735,123.9047
47.8754,123.918
47.8778,124.2085
47.8783,124.3648
47.8786,125.1237
47.8866,123.6127
47.8877,124.6321
47.8882,123.7991
47.8902,123.8123
47.8931,123.9125
47.8933,124.464
47.8942,125.3214
47.8945,123.566
47.895,123.9258
47.8994,125.3389
47.8995,123.9703
47.8996,123.6362
47.9002,124.3329
47.9016,124.0721
47.9028,124.3477
47.9047,125.3183
47.9056,125.211
47.9057,124.6268
47.9071,123.8622
47.9078,125.1528
47.9095,125.1667
47.9097,124.1015
47.9098,123.5707
47.9111,124.3359
47.9117,123.5839
47.9124,125.3162
47.9129,124.9359
47.9151,124.9276
47.917,125.4889
47.9205,123.5811
47.9266,125.4286
47.9283,125.4427
47.9291,124.2564
47.9316,123.6604
47.9334,125.4355
47.9354,124.2339
47.9354,125.4993
47.9366,125.3083
47.9368,125.3411
47.9369,124.0602
47.9378,123.5068
47.9402,125.2846
47.9404,125.4922
47.943,124.238
47.9435,125.2872
47.9503,123.5303
47.953,123.9244
47.9535,125.4446
47.9546,124.2272
47.9563,124.7325
47.9564,124.2406
47.9574,125.3997
47.9625,124.2314
47.9651,124.1282
47.9678,124.0526
47.968,124.9855
47.9696,123.8005
47.9738,125.0107
47.9814,124.2276
47.9832,124.241
47.9855,125.0047
47.9926,124.1882
47.9933,125.0212
47.9941,123.2476
47.9946,124.2014
47.995,123.7076
47.9963,123.7777
48.0014,124.0606
48.002,123.7365
48.012,123.8359
48.0126,125.1741
48.015,124.0641
48.0168,124.0813
48.0169,124.0774
48.0177,125.4268
48.0194,125.4409
48.0201,125.0991
48.0227,123.8464
48.0244,124.5515
48.0316,124.3244
48.0346,125.1246
48.0348,124.1602
48.0348,123.79
48.0399,123.7025
48.0422,124.2652
48.0441,124.2787
48.0472,124.1136
48.0478,124.2592
48.0481,124.2629
48.049,124.1464
48.053,123.8648
48.0575,123.7477
48.0576,124.1626
48.0628,124.2802
48.063,123.6068
48.0646,124.2937
48.067,123.7439
48.0675,124.4542
48.07,124.3341
48.0701,125.3255
48.0818,123.9393
48.0973,124.9716
48.1004,124.3531
48.1153,123.7844
48.1172,123.7978
48.1194,123.5475
48.1363,124.4834
48.1409,123.9714
48.1443,123.6363
48.1449,123.6641
48.1463,122.6665
48.1488,124.4373
48.1521,123.3985
48.156,123.3079
48.1632,124.4048
48.17,124.3972
48.1718,124.4108
48.1755,123.3103
48.1757,124.6418
48.1769,124.61
48.1838,124.014
48.1851,124.6263
48.1856,124.0275
48.1898,123.8636
48.1906,123.9281
48.2002,124.6291
48.202,124.6428
48.2062,123.9835
48.2089,124.672
48.2091,124.6978
48.2113,123.8731
48.2122,123.6779
48.2149,124.6977
48.2156,124.7011
48.2166,124.3974
48.2219,124.5801
48.2228,123.9222
48.2237,124.5938
48.2289,124.7063
48.2307,124.7201
48.2318,123.6586
48.2438,124.0448
48.2613,124.7397
48.2632,122.8829
48.283,124.6904
48.2934,123.8703
48.303,124.1391
48.3048,124.1526
48.3051,119.1582
48.3069,124.3778
48.3117,124.0747
48.3158,124.5884
48.3178,123.8174
48.3337,124.6545
48.3407,124.7815
48.3421,124.0936
48.3424,124.7954
48.351,124.0908
48.354,123.9074
48.3615,123.7512
48.3619,124.0636
48.3656,124.2698
48.3659,124.8319
48.3668,124.0016
48.3673,124.4963
48.3674,124.2834
48.3677,124.8458
48.3694,124.8597
48.3778,124.0827
48.3782,124.0341
48.3801,124.0473
48.3801,124.0473
48.3907,125.0276
48.396,124.2181
48.401,124.5586
48.4016,122.4802
48.4018,124.9663
48.4049,124.2154
48.405,124.5708
48.4064,124.54
48.4068,124.5846
48.407,124.5845
48.4105,124.5406
48.4105,124.4692
48.4122,124.5544
48.4123,124.483
48.4132,124.5521
48.4145,123.6714
48.4162,123.6856
48.4168,124.7446
48.417,124.7537
48.4255,124.5471
48.4311,124.5847
48.4319,124.4474
48.4336,124.0452
48.4349,124.6034
48.4382,124.5707
48.4393,124.5464
48.4397,124.5441
48.4398,124.0173
48.4398,124.3397
48.4411,124.5601
48.4463,124.0445
48.4502,124.0675
48.4548,124.9601
48.4556,124.1081
48.4584,124.0384
48.459,124.5596
48.4595,124.4191
48.4631,124.3753
48.4691,123.8034
48.4709,123.8169
48.4826,124.1707
48.4857,124.0502
48.4868,123.0649
48.4878,124.1434
48.4932,124.8183
48.4966,125.2493
48.4972,124.422
48.5038,124.103
48.5038,124.1308
48.5056,124.119
48.5059,124.2061
48.5061,124.1402
48.5069,124.0945
48.5073,124.0873
48.5088,123.9598
48.5095,124.1615
48.5108,124.0438
48.5112,124.1762
48.5125,124.1228
48.513,124.191
48.5131,124.1295
48.515,123.8888
48.5154,124.1448
48.5241,124.4139
48.5254,124.2945
48.5259,124.4277
48.5631,124.4399
48.5699,123.7929
48.5814,125.3889
48.5968,123.1909
48.6012,124.1649
48.6134,124.3961
48.6152,124.4099
48.617,124.4238
48.6187,123.534
48.6192,124.4662
48.6461,124.365
48.6533,124.3486
48.6534,124.2876
48.6543,124.2826
48.6551,124.291
48.6569,124.4478
48.6681,124.4579
48.6767,124.3843
48.6774,123.6505
48.6785,124.3982
48.6875,124.4674
48.6877,124.4971
48.6946,124.3075
48.6964,124.3213
48.7016,125.0086
48.7065,124.3155
48.7104,124.3346
48.7105,125.0796
48.7163,124.4732
48.7177,124.85
48.7195,124.8642
48.7264,124.9943
48.7296,124.5419
48.737,124.5392
48.7543,123.8743
48.7563,123.8876
48.7597,123.6927
48.7618,123.7767
48.7644,125.072
48.7953,123.7757
48.7973,123.7891
