latitude,longitude
46.5111,126.8381
46.5833,126.8368
45.4447,126.8363
45.3111,126.8353
46.5017,126.8345
45.5664,126.8336
45.4542,126.8336
45.7808,126.8332
46.6215,126.8319
45.7828,126.8317
45.5414,126.8303
46.6297,126.8302
46.466,126.83
46.5871,126.8297
46.3711,126.8297
46.507,126.829
45.7772,126.8285
46.4946,126.8281
46.2685,126.8277
45.4521,126.8276
46.2651,126.8266
46.3616,126.8264
46.559,126.8255
46.5817,126.8248
46.4683,126.8241
46.279,126.824
46.5855,126.8236
46.3655,126.8229
45.5325,126.8204
45.4455,126.8204
45.4559,126.8199
45.4407,126.8181
45.4496,126.8173
45.503,126.8167
45.5997,126.8166
46.3732,126.8165
45.6692,126.8139
46.5169,126.8137
46.5647,126.8134
46.0792,126.8124
45.4581,126.8123
46.1496,126.8122
45.4871,126.8122
46.4623,126.8115
46.3775,126.8114
45.4619,126.8113
45.437,126.8111
45.5996,126.8105
45.4903,126.8105
46.58,126.81
46.5693,126.8092
46.5609,126.8087
45.4482,126.8084
46.4996,126.8081
45.5496,126.8062
46.0791,126.806
46.4645,126.8055
46.848,126.8015
45.4128,126.8
45.5249,126.7978
46.4807,126.7955
46.5631,126.7954
46.8354,126.7917
45.4361,126.7908
46.2556,126.7904
45.5781,126.7884
46.842,126.7878
46.4512,126.7878
46.7174,126.7869
46.4713,126.7863
47.7132,126.7862
45.6843,126.7861
46.0458,126.7857
46.7174,126.7855
45.6677,126.7855
45.4654,126.7844
46.4623,126.7838
46.4624,126.7833
45.4658,126.7833
45.6351,126.7832
45.6648,126.7822
45.6317,126.7817
46.479,126.7809
45.4704,126.7809
45.6785,126.7801
45.6702,126.7789
45.4611,126.7786
46.4605,126.7783
46.5635,126.7781
46.2785,126.7766
45.4522,126.7763
46.4529,126.7735
46.2653,126.7729
46.5168,126.7726
45.4938,126.7725
46.3237,126.7718
45.4499,126.77
45.876,126.7696
47.0536,126.7691
45.6426,126.7679
46.5205,126.7671
46.5793,126.766
45.4509,126.7659
45.8303,126.7656
46.8512,126.7654
45.6277,126.7646
46.2907,126.7632
45.6372,126.7632
45.4575,126.7631
46.2792,126.7629
45.6278,126.7625
46.2803,126.7623
46.5136,126.7613
45.6279,126.761
45.6291,126.7608
46.4541,126.7595
45.496,126.7593
45.4465,126.7593
46.3259,126.7586
46.3615,126.7584
46.8528,126.7581
45.4516,126.7573
46.2789,126.7562
46.2765,126.7558
46.5226,126.7539
45.7578,126.7536
45.411,126.7516
45.8424,126.7509
45.8406,126.7496
46.2248,126.7486
46.282,126.7481
45.6749,126.7477
45.7323,126.7473
46.4928,126.7463
45.411,126.7454
45.4373,126.7449
45.7571,126.7445
46.9298,126.744
46.3153,126.7431
45.449,126.7431
46.3191,126.7424
45.4629,126.7418
46.4369,126.7412
45.4583,126.737
45.6857,126.736
46.2371,126.7359
45.4403,126.7357
45.6509,126.7346
45.6148,126.7336
45.156,126.7331
45.6801,126.73
45.6335,126.7297
46.231,126.7295
45.4795,126.7243
45.4382,126.7225
46.2118,126.7217
46.7012,126.7178
46.2842,126.7169
45.429,126.7166
45.5034,126.716
46.4166,126.7142
45.6165,126.7121
46.4964,126.7117
45.4361,126.7094
45.5039,126.709
46.2139,126.7085
45.4451,126.7064
46.8312,126.7046
46.408,126.7042
45.4657,126.7041
45.4505,126.704
46.286,126.7037
46.9168,126.7034
45.9928,126.7021
45.6371,126.7007
45.5466,126.6973
45.6342,126.6944
45.9721,126.6884
45.9745,126.6855
46.5197,126.6853
45.6366,126.6782
45.5508,126.6776
46.3825,126.6762
45.97,126.6752
46.3731,126.6738
45.8737,126.6737
46.7984,126.6736
45.9767,126.6723
45.6325,126.6717
46.8093,126.6713
45.6706,126.6702
45.8544,126.6685
46.4297,126.6681
45.6712,126.6679
45.8416,126.6669
46.2207,126.6666
46.2292,126.6658
46.3759,126.6649
45.4003,126.6633
45.3427,126.6631
45.8759,126.6606
46.6655,126.6604
45.458,126.6567
45.4544,126.6552
46.5358,126.6527
46.5382,126.6447
45.4289,126.6353
46.6824,126.634
46.6674,126.6315
46.3582,126.6305
46.383,126.6268
46.4707,126.6246
46.4528,126.6234
46.6502,126.6201
46.4171,126.6178
45.8468,126.6166
46.4368,126.6152
46.3496,126.6139
46.3654,126.6108
46.7491,126.6048
45.9594,126.6039
46.3601,126.6019
45.066,126.5996
45.8956,126.5979
45.4163,126.5965
45.9603,126.5963
45.6544,126.5956
46.2186,126.5936
46.319,126.5931
46.6538,126.5928
46.2917,126.5877
46.3223,126.5868
46.2876,126.5857
46.3179,126.5836
45.4146,126.5827
45.607,126.5762
46.3169,126.576
46.6496,126.5757
46.7646,126.571
46.32,126.5705
45.5966,126.57
45.5982,126.5632
45.3497,126.5619
45.6305,126.5494
45.5526,126.5486
45.6021,126.5467
46.4307,126.5448
45.6103,126.5384
45.6122,126.534
46.64,126.5331
45.6028,126.5317
45.6264,126.5296
45.6762,126.52
46.7295,126.5198
46.0084,126.5193
46.6383,126.5186
45.6673,126.517
46.4132,126.5127
46.7635,126.5104
46.4042,126.5102
45.7602,126.5093
46.7608,126.5
46.62,126.4852
46.7979,126.4811
45.5138,126.4805
45.6502,126.4799
46.8192,126.478
46.8285,126.474
46.0921,126.4719
45.5818,126.4693
46.3854,126.4681
45.6283,126.468
46.0531,126.4671
46.7962,126.4666
46.8213,126.4649
46.421,126.464
46.4275,126.4627
46.6209,126.4615
45.4603,126.4578
45.9084,126.4575
46.8781,126.4541
46.9437,126.4536
46.0514,126.453
46.7945,126.4521
46.4261,126.451
45.9046,126.4493
46.9481,126.446
46.4239,126.4455
46.886,126.4429
45.5962,126.442
46.6957,126.4399
46.6969,126.4398
46.0633,126.4393
46.875,126.4377
46.8165,126.4358
46.851,126.4288
46.7271,126.4288
45.6798,126.4277
45.6821,126.4258
46.0259,126.4251
46.9746,126.4243
46.7239,126.4208
46.8058,126.42
45.8318,126.4189
46.7963,126.4188
46.7175,126.4188
45.4518,126.4176
46.7269,126.4165
46.8528,126.4135
46.8668,126.4119
46.7456,126.4117
46.4039,126.4066
45.7012,126.4063
47.0193,126.4061
45.9096,126.4049
46.7158,126.4045
46.8462,126.4039
45.7102,126.4034
45.8629,126.4016
46.3632,126.3996
46.4022,126.3985
46.7448,126.3969
45.906,126.3967
46.9677,126.3956
46.3672,126.3934
46.8529,126.3933
46.8594,126.3931
46.3583,126.3905
47.3083,126.3904
46.3992,126.3872
46.2395,126.386
46.4005,126.3844
46.8679,126.3841
46.4523,126.3779
46.2874,126.3768
46.8747,126.3751
45.9119,126.3682
46.3591,126.3674
45.1049,126.3648
46.1972,126.3643
47.28,126.3627
45.0959,126.3618
45.9148,126.3611
46.381,126.3606
46.2043,126.3605
46.5122,126.3577
46.2291,126.3574
46.2274,126.3564
46.2332,126.3563
46.2472,126.355
46.2231,126.3541
46.9224,126.3539
46.4492,126.3507
46.4951,126.3492
46.2064,126.3475
46.4826,126.3461
46.2603,126.3447
46.104,126.3445
45.5144,126.3443
46.6015,126.3412
46.4405,126.3412
46.4368,126.341
45.7795,126.341
45.7755,126.3409
46.2214,126.3401
46.5241,126.3398
46.2052,126.3392
46.4746,126.3388
46.225,126.3378
46.4693,126.337
46.1089,126.3367
46.1402,126.3365
46.4638,126.3317
45.7169,126.3316
45.7212,126.331
45.8555,126.3308
45.7525,126.3307
46.2586,126.3306
46.1141,126.3303
46.1058,126.33
45.8501,126.3296
46.2104,126.3283
45.7816,126.328
46.4863,126.3278
45.736,126.3278
46.4346,126.3277
45.7733,126.3275
46.5451,126.3274
46.6071,126.3268
45.4661,126.323
46.4737,126.3218
46.4198,126.3212
46.3607,126.3206
45.6521,126.3203
46.4728,126.3199
46.4159,126.3194
45.8033,126.3188
46.144,126.3179
46.4314,126.3158
46.5738,126.3153
46.4706,126.3153
46.1026,126.3144
46.4182,126.3142
46.4814,126.3138
45.7287,126.313
45.083,126.3127
46.4358,126.3122
46.3666,126.3121
45.8016,126.3113
46.4734,126.311
46.5018,126.3094
46.3481,126.3093
46.4216,126.3079
45.7339,126.3071
46.4687,126.3066
45.7422,126.306
46.3189,126.3023
46.5716,126.3019
46.4685,126.3019
46.4303,126.3011
45.8071,126.3001
46.4835,126.2999
45.0807,126.2992
46.3648,126.298
46.4755,126.2979
46.3161,126.2962
46.3498,126.2959
46.4665,126.2947
46.3029,126.2945
46.4772,126.2921
46.0613,126.2915
46.4281,126.2877
45.6507,126.2877
45.6473,126.2862
46.4371,126.2846
46.4816,126.2837
46.0405,126.283
46.2546,126.2812
46.0498,126.2807
45.65,126.2805
46.2835,126.2792
45.6495,126.2785
45.6224,126.2775
46.479,126.2773
46.2834,126.2769
46.2978,126.2759
46.4734,126.2748
46.4592,126.2709
46.4979,126.2708
45.6701,126.2704
46.4841,126.2702
46.2549,126.2692
46.3133,126.2677
46.2967,126.2668
46.1953,126.2667
46.4912,126.266
46.2856,126.2648
45.6244,126.2645
46.2854,126.264
45.6241,126.2631
45.4661,126.2611
45.4658,126.2583
46.4764,126.2575
45.6491,126.2571
45.6514,126.2538
46.4639,126.2531
46.4628,126.2526
45.652,126.2514
46.5136,126.2479
46.681,126.2451
46.2603,126.2431
46.441,126.2429
46.6665,126.2423
45.9133,126.2415
46.6708,126.2406
46.4659,126.2401
46.6674,126.24
46.6705,126.2338
45.4342,126.2312
46.9397,126.2282
46.2621,126.2282
45.651,126.2279
46.6683,126.2273
46.6529,126.2272
46.6847,126.2271
45.4318,126.2271
46.6657,126.2258
46.675,126.2235
46.273,126.2234
46.6636,126.2225
46.4854,126.2213
46.4981,126.2142
45.66,126.2139
46.6985,126.2135
46.664,126.2116
46.9366,126.2115
46.66,126.2108
45.5771,126.2084
45.6527,126.2057
46.4604,126.2035
46.4836,126.2026
46.7021,126.1955
45.5744,126.1948
46.0459,126.1873
46.9753,126.1863
46.4283,126.1845
45.6008,126.1841
47.1819,126.1818
46.9363,126.1816
45.5731,126.1808
45.5636,126.1785
46.1827,126.1772
45.5541,126.1763
45.8917,126.1762
46.1532,126.1756
45.5875,126.1751
46.048,126.1744
46.6628,126.1737
46.1506,126.1732
45.6381,126.1729
45.578,126.1729
45.6726,126.17
46.8464,126.167
46.6754,126.1667
45.5748,126.1663
45.6772,126.1652
45.5653,126.1641
45.5965,126.1635
45.6683,126.1623
46.8646,126.1619
46.0581,126.1613
45.5618,126.161
46.3667,126.1609
46.3713,126.1566
45.6703,126.1565
45.1167,126.1562
46.6572,126.155
46.0571,126.1545
46.1633,126.1413
46.7129,126.141
46.0539,126.141
46.3904,126.1404
46.6648,126.1385
45.1138,126.1367
46.0503,126.1352
46.664,126.1349
45.7034,126.1343
46.1513,126.1304
46.353,126.1292
46.3436,126.1275
46.4017,126.1267
46.7461,126.1254
46.4084,126.1221
46.0635,126.1213
46.0521,126.1203
46.0749,126.1194
45.5478,126.1187
46.0111,126.1157
46.4065,126.1149
46.7925,126.1135
46.1697,126.1115
46.2159,126.1107
46.212,126.1104
46.6275,126.1103
46.2221,126.1099
46.1211,126.1085
46.8756,126.108
46.2084,126.1056
46.4147,126.1053
46.1476,126.1039
46.2183,126.1001
46.0692,126.0998
46.252,126.0989
46.0731,126.0978
45.0931,126.097
46.5883,126.0965
45.1287,126.0959
46.6608,126.0952
46.6211,126.095
46.1356,126.0941
46.0713,126.0941
46.1363,126.0935
46.6302,126.0919
46.2166,126.0907
46.1453,126.0904
45.1281,126.0902
46.8616,126.09
46.386,126.0894
46.2101,126.0887
45.1255,126.0885
46.0459,126.0883
46.2203,126.0872
46.2067,126.0839
46.658,126.0823
45.1528,126.0822
46.6189,126.0815
46.0438,126.0811
46.319,126.0794
46.5918,126.0788
46.0342,126.0788
46.8639,126.0784
46.628,126.0783
46.6643,126.0775
46.2712,126.0775
46.1766,126.077
46.7688,126.0759
46.8599,126.0758
46.1356,126.0758
46.1944,126.0756
45.4061,126.0756
46.0476,126.0734
46.9041,126.0724
46.3267,126.0717
46.2435,126.0702
46.2539,126.0685
46.8456,126.0683
46.3933,126.0677
45.5723,126.0667
46.0455,126.0662
46.8562,126.066
46.6656,126.0659
46.3173,126.0656
46.0359,126.064
46.2354,126.0638
46.1374,126.0638
46.3123,126.06
46.9024,126.0582
46.4257,126.058
46.1666,126.0577
46.2061,126.0571
46.302,126.0557
46.6576,126.0556
46.1495,126.0555
46.7949,126.0546
46.6546,126.0543
46.3302,126.054
46.2471,126.0523
46.6638,126.0519
45.1249,126.0502
46.2337,126.05
46.1815,126.0495
46.283,126.0489
46.793,126.0486
46.8544,126.0474
46.1719,126.0472
46.334,126.047
46.1151,126.0469
46.115,126.0468
46.2622,126.0442
45.1014,126.0432
46.4363,126.0429
45.1392,126.0428
46.227,126.0423
46.1854,126.0415
46.3877,126.0407
46.7932,126.0405
46.9547,126.0404
46.1136,126.04
46.2445,126.0399
46.1909,126.0392
46.2025,126.0389
45.8073,126.0373
46.1623,126.0372
46.1192,126.0368
46.5723,126.0362
46.5259,126.0347
45.5729,126.0341
46.117,126.034
46.4494,126.0335
46.3323,126.0332
46.1313,126.0316
45.1303,126.0315
45.6757,126.0313
46.3221,126.0311
46.264,126.0307
45.287,126.0301
45.1393,126.0291
45.5772,126.0273
46.386,126.0268
45.6868,126.0265
46.3063,126.0259
46.1132,126.0255
46.2042,126.0238
46.5167,126.0226
46.3921,126.0219
45.6869,126.0188
46.1046,126.0185
46.3242,126.0182
46.3198,126.0174
46.8571,126.0163
45.6749,126.0153
45.1247,126.0146
46.8439,126.0131
45.6713,126.0104
46.8328,126.01
46.2324,126.0098
46.2513,126.0081
46.4707,126.0057
46.2526,126.0047
45.5748,126.0042
46.6328,126.0026
46.4556,126.001
46.2041,126.0004
45.1264,126.0002
46.4759,125.9984
46.2345,125.997
46.2995,125.9967
45.0717,125.9959
46.3752,125.9958
46.3441,125.9949
45.1745,125.9942
46.1956,125.9937
46.296,125.9927
46.361,125.991
46.2118,125.9902
46.5936,125.9894
46.3717,125.9878
45.0693,125.9873
45.0622,125.9845
45.2503,125.9843
45.1801,125.9842
46.3016,125.9839
46.2707,125.9838
45.0738,125.983
45.1231,125.9828
46.3424,125.9811
46.0981,125.9775
46.3014,125.9753
45.9774,125.9737
46.3593,125.973
45.071,125.973
45.1534,125.9686
45.3928,125.9681
46.3976,125.9668
46.127,125.9667
45.0727,125.9642
45.0676,125.9625
46.7643,125.9611
46.1919,125.9588
46.1498,125.9585
46.8138,125.958
46.8998,125.957
45.0632,125.9564
45.3864,125.9554
46.4286,125.9551
46.1852,125.9541
45.1797,125.9516
46.1559,125.9501
46.4335,125.9479
46.2531,125.9454
45.4849,125.943
45.0649,125.942
46.1872,125.9413
45.063,125.9412
46.1647,125.937
45.1532,125.9364
46.5867,125.9338
46.1892,125.9284
45.969,125.9263
46.2513,125.9241
45.6192,125.9238
46.1665,125.9218
45.0626,125.919
46.5112,125.9175
46.1153,125.9172
45.0751,125.9164
45.0615,125.9161
45.1082,125.9105
45.1849,125.9104
46.5099,125.9095
46.3485,125.9085
46.6083,125.9082
45.8117,125.9074
45.8583,125.9055
45.9672,125.9053
47.2799,125.9051
47.1783,125.903
45.1905,125.9025
46.8467,125.902
46.3437,125.9008
46.5658,125.8986
46.4762,125.8962
45.1348,125.8951
45.2002,125.8944
45.9376,125.8924
46.369,125.8891
45.192,125.8877
46.4758,125.8876
46.3782,125.8867
46.386,125.886
46.5678,125.8857
45.0621,125.8819
45.5679,125.8809
45.5745,125.8772
46.7461,125.8741
45.7378,125.8735
46.3765,125.873
47.1335,125.8714
46.7915,125.8702
46.2545,125.8684
46.7416,125.8683
45.7352,125.8682
46.4622,125.8674
46.735,125.8665
46.0238,125.866
46.7431,125.8659
46.7507,125.8651
46.7393,125.8627
46.7481,125.8612
45.7361,125.8597
46.7292,125.8585
46.4658,125.8582
45.094,125.8562
46.9881,125.8555
46.9911,125.8551
47.1368,125.8545
46.7332,125.8539
45.736,125.8528
46.1621,125.8523
46.0215,125.8523
46.7484,125.8514
45.9225,125.8512
45.7265,125.8512
47.01,125.8497
46.7515,125.8496
45.8485,125.8486
45.1054,125.8469
45.8782,125.8455
45.1974,125.8441
45.8308,125.843
45.715,125.843
46.7442,125.8427
47.0772,125.8421
46.9864,125.8415
46.8215,125.8396
45.9073,125.8395
47.1104,125.8377
46.1655,125.8371
45.2277,125.8367
45.7282,125.8362
46.48,125.8316
46.1768,125.8303
47.0472,125.8297
47.071,125.8291
46.6231,125.8289
46.9854,125.8282
46.5546,125.828
46.8189,125.827
45.6687,125.827
47.0417,125.8269
46.8198,125.8258
47.077,125.8253
47.0805,125.825
46.5254,125.8216
45.7299,125.8212
46.5795,125.8209
46.9854,125.8207
46.9333,125.819
47.0176,125.8187
46.6221,125.8186
46.2902,125.8183
45.5399,125.8172
47.1381,125.8169
46.556,125.8161
46.2813,125.8154
46.6208,125.8153
46.9874,125.8152
47.1289,125.8145
46.0833,125.8143
46.5529,125.8142
46.4782,125.8138
46.3879,125.8134
47.04,125.8129
46.3898,125.8121
46.4624,125.811
45.5739,125.8105
46.4222,125.8102
46.4407,125.8082
46.5237,125.8078
45.5375,125.8034
46.4453,125.8024
46.4861,125.8021
46.0816,125.8007
46.4061,125.7993
47.1778,125.7974
46.4601,125.7973
46.4298,125.7969
46.4054,125.7943
46.0215,125.7942
45.1724,125.7936
45.7364,125.7933
46.8348,125.7931
46.402,125.7931
45.0778,125.7893
46.2645,125.787
46.0616,125.7848
45.8586,125.7848
47.1755,125.7838
46.4281,125.7832
46.0474,125.7826
45.7197,125.7822
46.0635,125.7817
45.7384,125.7805
46.2617,125.7803
46.4939,125.7799
46.401,125.7779
46.7003,125.7777
46.0691,125.7761
45.8045,125.7745
46.3828,125.7725
46.6886,125.7722
46.6446,125.7722
45.8605,125.772
45.9257,125.7717
46.5002,125.7715
46.3354,125.7709
46.6932,125.7699
45.5704,125.7699
45.5815,125.7679
46.0651,125.7673
46.6096,125.7652
46.373,125.7638
45.5044,125.7602
46.546,125.7594
47.87,125.7555
46.7056,125.7539
46.4338,125.7534
46.6915,125.752
46.6079,125.7515
46.6018,125.7491
45.2918,125.749
46.694,125.7484
46.0255,125.7481
46.8667,125.7455
46.032,125.7449
45.2978,125.7449
45.7983,125.7441
46.0316,125.7429
47.2201,125.7426
46.5897,125.7418
46.5401,125.741
45.5114,125.7408
45.7831,125.7402
46.0122,125.7391
46.5918,125.7382
46.9413,125.7369
47.0531,125.736
45.955,125.7356
45.5102,125.7351
45.6063,125.734
46.9636,125.7323
46.034,125.7321
46.4969,125.7317
47.0204,125.7316
46.8444,125.7296
45.5669,125.7295
46.6071,125.7278
46.0552,125.7271
45.6677,125.7262
46.8489,125.7251
46.1835,125.7251
46.588,125.7241
46.5956,125.7225
45.8036,125.7207
46.5883,125.7205
45.608,125.719
46.1041,125.7179
47.1377,125.717
45.6404,125.7168
46.0764,125.7161
45.7207,125.7156
46.6058,125.715
46.4952,125.714
46.6088,125.7139
46.6399,125.7134
47.2113,125.7115
45.5693,125.7102
46.5687,125.7098
45.5652,125.7093
46.5904,125.7091
47.2205,125.709
46.84,125.709
46.5933,125.7087
46.4985,125.7083
46.0843,125.7078
46.0814,125.7077
46.5769,125.7068
47.2194,125.7059
45.1125,125.7029
45.3509,125.7023
47.1429,125.701
45.8253,125.7008
46.9785,125.6997
46.8674,125.6988
47.1352,125.6986
45.4841,125.6983
47.2095,125.6974
45.6401,125.6971
45.7938,125.6963
46.0863,125.695
45.3474,125.6943
46.0791,125.6939
45.6729,125.6933
45.3864,125.6932
45.7348,125.693
45.6974,125.6927
45.4817,125.6917
46.4659,125.6897
45.738,125.6895
45.7005,125.6891
47.1307,125.6889
46.5811,125.6879
47.2022,125.6869
45.781,125.6869
46.5741,125.6862
46.4701,125.6859
46.9768,125.6858
46.2479,125.6857
47.2271,125.6854
45.4282,125.685
45.6421,125.6843
45.7721,125.6841
45.3405,125.6827
45.6253,125.6815
45.4824,125.6815
45.3078,125.6815
47.1359,125.6813
45.7956,125.6811
45.6163,125.6808
47.2085,125.6806
46.583,125.6805
46.8541,125.6772
45.6223,125.6769
46.6269,125.6757
46.8443,125.6749
45.7308,125.674
46.5294,125.6735
45.8853,125.6727
47.204,125.6726
46.5768,125.6723
47.1969,125.6719
45.4309,125.6709
46.7282,125.6702
46.1042,125.6702
45.3098,125.6688
46.7718,125.6671
45.7316,125.6669
46.0524,125.6635
46.5879,125.663
45.4076,125.6626
46.565,125.6622
46.1099,125.6622
45.7494,125.6619
45.4536,125.6619
45.4933,125.6617
45.6086,125.6605
45.8769,125.6601
46.5718,125.6587
45.6646,125.658
46.7265,125.6565
45.6932,125.6536
45.6975,125.6522
45.6236,125.6511
46.7158,125.65
46.0282,125.6499
46.5742,125.6495
46.759,125.6494
45.3691,125.6473
45.6665,125.6453
47.0547,125.644
45.3619,125.644
45.5931,125.6431
45.6828,125.6416
47.0639,125.6415
46.0853,125.6411
45.5349,125.6404
45.6657,125.6399
46.0697,125.6385
45.6608,125.6376
46.729,125.6371
45.6262,125.637
45.3649,125.6361
47.0347,125.635
45.9502,125.6327
46.7622,125.6324
45.6411,125.6307
46.7206,125.6306
46.5506,125.6285
45.5909,125.6285
45.4329,125.6258
45.3935,125.6248
46.0674,125.6247
45.6173,125.6244
45.6946,125.6225
45.4851,125.6225
47.033,125.6212
46.6976,125.6197
46.7208,125.6189
45.6054,125.6189
45.946,125.6177
45.9362,125.6155
45.7366,125.6138
45.4951,125.6121
46.6599,125.6113
45.6529,125.6108
45.6053,125.6091
45.5701,125.6086
45.6813,125.6085
45.1109,125.6078
45.4476,125.6077
45.5495,125.6059
46.6665,125.6053
46.7431,125.605
45.7662,125.6022
46.7053,125.6008
46.7792,125.5997
46.1265,125.5983
45.7654,125.5959
45.654,125.5955
45.8509,125.5951
45.6789,125.5946
46.0072,125.594
45.9787,125.5934
46.7087,125.5905
46.007,125.5902
45.7682,125.5895
45.6432,125.5871
46.441,125.586
47.2787,125.5855
46.0119,125.5855
45.8991,125.5835
47.2878,125.5823
46.7775,125.582
46.0049,125.5801
46.6979,125.5793
45.6098,125.5793
45.9277,125.579
45.7513,125.5784
45.4506,125.5782
47.1392,125.5771
45.4449,125.5761
45.6714,125.5749
46.0825,125.5748
46.1514,125.5742
45.7658,125.5724
47.89,125.57
45.9719,125.5698
45.6135,125.5688
45.6206,125.5669
45.6157,125.5653
45.7594,125.5644
45.6281,125.5599
46.0842,125.5592
45.8302,125.5587
45.4334,125.5585
45.4459,125.556
45.7354,125.5544
45.737,125.5508
45.4643,125.5498
46.7355,125.5489
46.6627,125.5487
45.4546,125.5476
45.9309,125.5472
45.6777,125.5469
45.6083,125.545
46.7255,125.5448
45.8278,125.5447
47.2048,125.5443
45.646,125.539
45.8333,125.5383
46.6969,125.5368
45.67,125.5365
45.6372,125.5363
45.7496,125.5359
46.6915,125.5353
46.2034,125.5335
46.2052,125.5329
45.9857,125.5314
45.7469,125.5292
46.0458,125.5191
47.0463,125.5145
45.8174,125.5115
47.1664,125.5105
45.7434,125.5094
45.6838,125.5078
47.2151,125.5069
45.4329,125.5051
45.4381,125.502
45.782,125.5006
45.6922,125.5005
46.0983,125.4982
45.643,125.4982
45.7837,125.495
45.8479,125.4944
46.1282,125.4941
45.8734,125.4932
45.6342,125.4907
46.8482,125.49
45.7775,125.4879
47.2509,125.4861
45.6503,125.4856
45.1019,125.485
47.2516,125.4833
47.2178,125.4828
46.1876,125.4825
47.2465,125.4794
45.6833,125.4775
46.0223,125.4753
45.9344,125.4745
45.8156,125.4745
45.8716,125.4734
47.2357,125.468
45.4589,125.4678
45.3414,125.4663
47.1523,125.4661
46.0242,125.4657
45.9452,125.4645
45.5463,125.4624
47.2832,125.4614
45.532,125.4594
47.2739,125.459
47.2722,125.458
45.6694,125.4571
45.7271,125.4568
45.4572,125.4548
47.1541,125.4516
47.8118,125.4507
46.3472,125.447
45.8825,125.4444
47.1839,125.4441
45.7406,125.4438
46.1915,125.4401
46.3345,125.4387
45.4201,125.436
46.8106,125.4359
45.7829,125.4344
46.3342,125.4334
46.2016,125.431
45.7258,125.4306
46.5426,125.4301
45.3262,125.4296
45.744,125.4267
47.1881,125.425
45.8998,125.424
46.5723,125.4229
46.8311,125.4222
47.4197,125.422
47.2371,125.4188
47.3789,125.4187
45.7008,125.4185
45.3474,125.4167
46.8926,125.4092
45.7031,125.4051
47.2354,125.4011
45.7418,125.3999
45.7276,125.398
45.737,125.3924
47.7089,125.3921
46.8909,125.3918
45.7075,125.3894
45.4574,125.3879
46.8931,125.3862
46.1894,125.3856
45.6707,125.3832
45.6891,125.3797
46.0258,125.3754
47.7119,125.374
45.4347,125.3706
45.811,125.3674
45.691,125.3671
45.6896,125.366
47.7102,125.3653
45.368,125.364
45.6797,125.3638
46.8381,125.3626
45.4347,125.3591
45.4364,125.3552
45.0803,125.354
46.8326,125.3532
45.7292,125.3496
47.3641,125.3481
47.385,125.3434
45.6747,125.3415
45.4329,125.3403
47.5326,125.3401
47.5139,125.3399
47.8038,125.3315
46.8829,125.329
45.9692,125.3283
47.5009,125.3272
47.7529,125.3218
47.5019,125.3209
45.9712,125.3199
45.4711,125.3151
47.504,125.3111
47.4817,125.3111
46.9014,125.3092
47.2439,125.309
47.7583,125.3074
46.9104,125.3067
47.7559,125.3059
47.1895,125.3055
47.1998,125.3011
47.3383,125.3006
47.8227,125.3003
46.6409,125.2989
47.0775,125.2969
46.8996,125.2956
46.15,125.292
45.5175,125.2882
45.276,125.2872
47.3414,125.2844
46.8582,125.2751
45.7429,125.2704
47.3142,125.2688
46.5092,125.2681
46.5842,125.2673
45.751,125.2668
45.9962,125.2638
45.8739,125.2633
46.2119,125.2622
45.7869,125.2616
45.2829,125.2586
45.774,125.2525
47.3124,125.2513
46.8777,125.2513
45.8758,125.2506
45.8646,125.2495
46.5746,125.247
45.7979,125.2439
47.3262,125.238
45.5963,125.2329
45.7854,125.2322
47.8151,125.232
45.7404,125.2286
47.0068,125.2282
45.7834,125.2242
47.0013,125.2189
45.5938,125.2186
45.9989,125.2176
47.4589,125.2171
45.3803,125.2142
45.9953,125.2129
45.6186,125.2107
47.5708,125.208
47.3409,125.2055
46.9996,125.2054
47.4619,125.2011
45.5756,125.1996
47.486,125.1956
45.6895,125.1945
47.3392,125.1918
47.2425,125.1902
47.5872,125.1891
45.4214,125.183
47.4842,125.1819
47.4969,125.181
45.3258,125.1807
47.3404,125.1805
47.5935,125.1804
47.2812,125.1796
47.2416,125.1792
47.2391,125.1773
47.5775,125.1762
47.5929,125.1751
47.3411,125.1741
47.2443,125.1731
45.3034,125.1713
47.3443,125.1696
46.7162,125.1648
47.3079,125.1615
46.7648,125.1595
45.3082,125.1595
45.2428,125.1592
45.3053,125.1587
47.5757,125.1586
45.129,125.1586
47.1601,125.1575
45.2535,125.1572
47.3497,125.157
45.2964,125.156
47.6521,125.1512
47.3811,125.1511
45.3072,125.1461
45.2993,125.144
47.3473,125.1429
45.6633,125.1423
47.913,125.1412
47.5239,125.1354
47.1639,125.1316
47.3717,125.1246
45.6702,125.1244
47.1841,125.1099
45.3533,125.109
45.4741,125.1069
45.3224,125.1047
45.2674,125.1018
45.3651,125.098
47.4288,125.0966
46.3947,125.0959
47.2889,125.0928
47.1805,125.0914
47.1238,125.0882
46.975,125.0863
47.4249,125.0849
45.5227,125.0807
45.5482,125.08
45.2786,125.0771
45.2858,125.0705
45.2634,125.0693
45.6369,125.0691
45.2648,125.0635
46.4823,125.0631
46.8033,125.063
45.3167,125.0605
47.0811,125.0602
46.8291,125.0575
45.3767,125.0553
46.9673,125.0516
46.9607,125.0485
47.0935,125.0467
46.9725,125.0466
46.9575,125.0463
47.1791,125.0421
46.8746,125.0418
47.1674,125.0404
47.6109,125.0402
47.0763,125.0383
46.9648,125.0374
